voice_resource_id,voice_asr_text,true_label,pred_label,true_label_name,pred_label_name,pred_reason,error_type
7nN60fyeUAU.aac,哎呀，嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟。儿子，儿子，儿子奶奶奶奶奶奶奶奶奶奶。干嘛呢？,1,0,搞笑/玩梗,非搞笑/玩梗,Step10：无厘头呼喊，无明确逗乐核心。,误判
T1tXGprk8bw.aac,泪水打湿数据线，我去好像会倒电。,0,1,非搞笑/玩梗,搞笑/玩梗,Step2：调侃自嘲式幽默，场景荒诞，逗乐意图明显。,误判
lsuzExbHzig.aac,卖三明治嘞，卖三明治嘞，走过路过不要错过，看看我们家最近新鲜的三明治。都是自己纯手工打造。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10：叫卖推销，核心是售卖而非逗乐。,误判
GvYkDOcmLSI.aac,sity spection。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10：无意义短词，无法判断搞笑意图。,误判
8pryz94qCPM.aac,卖扇贝吃喽，卖扇贝吃喽，看看，哈哈哈哈哈，卖扇贝吃喽。,1,0,搞笑/玩梗,非搞笑/玩梗,Step7：笑声依附于叫卖核心意图，非以逗乐为目的。,误判
s5c26pF9vwo.aac,网恋被骗18块，从此分心不再。,1,0,搞笑/玩梗,非搞笑/玩梗,简短叙述，无笑声/夸张语气，整体平淡，判0（Step10兜底）。,误判
Y5eMrAt_e1Y.aac,我去闺蜜，我的手机居然能发语音了。,0,1,非搞笑/玩梗,搞笑/玩梗,夸张惊讶语气，调侃发现新功能，核心是逗乐，Step2命中。,误判
KvGUwFpnrkQ.aac,哈哈哈哈。不行。不在。,1,0,搞笑/玩梗,非搞笑/玩梗,"笑声为附带情绪，核心是回应""不行不在""，非以逗乐为目的，Step6排除。",误判
9-CVoGqwDlc.aac,呃。啊，是关中王来了。点开这颗星，点亮这颗星。哥哥你在哪里？,1,0,搞笑/玩梗,非搞笑/玩梗,直播互动话术，无明确调侃或玩梗意图，判0（Step10）。,误判
89bFcIPWNho.aac,哔哔喇叭，我的刀盾。,1,0,搞笑/玩梗,非搞笑/玩梗,简短语句，可能为游戏台词，无明确逗乐意图，判0（Step10）。,误判
HwNy91Gt8uA.aac,上一秒我在台北看烟火，下一秒你在上海和某地球。我感觉我就像我感觉你世界上的另一个我。下一秒我在玻璃落大雨，下一秒你在漫步天气，请你感受我。就像我感受你世界上的另一个我。人生到处是家，真经，变幻莫测，不逢浊音，有几个陪我等雨停南。的真心情颠倒，爱过我的圆明，谁倾听，虽然为我大浪淘沙，而你被落下。我的世界有点变化，哎呀哎呀，忘词了，忘词了这个这个。,0,1,非搞笑/玩梗,搞笑/玩梗,"唱歌后主动调侃忘词，强调""哎呀忘词了""，核心是自我逗乐，Step2命中。",误判
Cr5SnDSosxg.aac,我勒个到现在了，我才发现快手是可以发语音的。,0,1,非搞笑/玩梗,搞笑/玩梗,"""我勒个""感叹词加调侃发现新功能，语气搞笑，核心是玩梗，Step2命中。",误判
cpqnl5U8wYU.aac,这歌变神奇。发音还在唱歌。我听着语音缝补出来。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：客观描述，无笑声或调侃，核心意图非逗乐。,误判
MTdas6JTfDo.aac,好，有较劲的语言。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：简短评价，无笑声或调侃，核心非逗乐。,误判
cgwDTpD3i1A.aac,当当当当当。,1,0,搞笑/玩梗,非搞笑/玩梗,Step5：纯拟声字符，无实质内容，排除。,误判
9WDMaI6TgPw.aac,不是打的我成认字了是不。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：疑似方言或口误，无笑声或调侃，核心非逗乐。,误判
ortTAwxZdtI.aac,哈哈。哈哈哈哈哈哈哈。,1,0,搞笑/玩梗,非搞笑/玩梗,Step5：纯拟声笑声字符，无独立语义短语，排除。,误判
hZYCXX4-PJw.aac,我真的好崩溃啊。你发语音就唱歌，我是真的没招惹。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：真实抱怨语气，无笑声或调侃，核心非逗乐。,误判
Nd0yxPcUFGE.aac,哈喽everybody。sorry，我不喜欢女孩，sorry我不会哄男孩。,0,1,非搞笑/玩梗,搞笑/玩梗,Step2：调侃性别玩笑，夸张语气，以逗乐为目的。,误判
ilhbM-ODuhU.aac,你要去下去。哼哼哼哼哼哼哼哼哼哼。放松，放松放松。,1,0,搞笑/玩梗,非搞笑/玩梗,Step9默读：拟声+指导语气，核心意图非逗乐，更像随意说话。,误判
CPtYyTbcBuY.aac,属虎。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10：极短且无明显特征，判0。,误判
UVRvIGzIEqw.aac,我听见你心中那动人的天籁，就忽如一夜春风袭来，满面桃花开，我忍不住去采。我忍不住去摘我敞开胸怀为你等待，拎抬拎抬抬肥肥胖胖是太阳，鼓鼓囊囊是山岗。风风光光小路上三个大耳郎当一个志向要做栋梁，一个挖空心似金山。一个腹泻好的实在有点太夸张。,0,1,非搞笑/玩梗,搞笑/玩梗,Step2：明显调侃改编歌词，夸张荒诞，目的逗乐。,误判
Ov5e3TwKM7U.aac,我今天竟然带她走。我看没敢来。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10：普通叙述，无笑声或玩梗信号。,误判
T96Cv0q40jE.aac,我听见你心中那动人的偏爱，就忽如一夜春风袭来，满院桃花开，我忍不住去采。我忍不住去猜我敞开胸怀为你等待，硬抬硬抬头肥肥胖胖是太阳，孤孤单单是山岗。风风光光小路上三个吊儿郎当。一个对象要做栋梁，一个挖坑心死金伤，一个福气好的实在有点太夸张。,0,1,非搞笑/玩梗,搞笑/玩梗,Step2：改编歌词带调侃、夸张，明显逗乐。,误判
k39sNROxshM.aac,不是干嘛啊，播真的没招了。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10：抱怨/吐槽语气，无逗乐核心。,误判
_vfsP4u1NEE.aac,猜名字，猜名字看一下吧。有点害羞哦，三明治。三明治在睡觉，周末有教室。想买的话可。先把他们。芭蕉香，OK。,1,0,搞笑/玩梗,非搞笑/玩梗,Step9：内容散乱无明确玩梗，更像自言自语，核心非逗乐。,误判
Cejfrx3brrk.aac,哼哼哼。我不。,1,0,搞笑/玩梗,非搞笑/玩梗,Step5排除拟声，且无其他逗乐信号，判0。,误判
zCoTvSpDzaE.aac,可以给你吗？你是什么？,1,0,搞笑/玩梗,非搞笑/玩梗,Step10：普通提问，无逗乐意图。,误判
2aPG0zZ8h9g.aac,叫哥哥。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10：命令语气，极短无特征。,误判
RAyAYUOXo3k.aac,我非要去下载玩吃鸡。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10：陈述意愿，无逗乐信号。,误判
zDNT7Jtnv_s.aac,哎，还有谁发不了语音呢，不好意思我可以发。,0,1,非搞笑/玩梗,搞笑/玩梗,Step2：明显调侃/得意语气，回应玩梗，目的逗乐。,误判
3Y9oElNxNOg.aac,特别神奇，发育音还在唱歌。我听着语音蹦不出了啊。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：描述现象并感叹，无明确逗乐意图，核心是表达惊讶而非搞笑。,误判
g2anZjJ8Ds8.aac,别闹叔叔再连夫妻。嗯嗯。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：短促回应，无明显逗乐意图，核心是互动对话。,误判
Rcv5OizStZY.aac,恭喜你兄弟成功的被我恭喜到了啊，记住吃饭要用嘴，走路要用腿。废话说的是屁话，屁话说的是废话，所以我现在既没有说废话也没有说屁话，所以我说白了，我白说了，我不说了。听到这条语音的人，我会浪费你的时间，所以你再不要听后面了。嗯，对，如果你还想继续停下去的话，那就就停吧，因为我已经浪费你很多时间了。,0,1,非搞笑/玩梗,搞笑/玩梗,Step2命中：明显的废话式调侃，玩梗口吻，核心目的是逗乐。,误判
e3N1FYn5My8.aac,真是服了这个KK键盘了，什么恶臭的语音，一说话就开始唱歌。搞得我们同学他们都嫌弃了，好吧，家人们。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：抱怨吐槽，语气不满而非逗乐，核心是宣泄情绪。,误判
gMdX2fo5sPs.aac,宝宝我是极品甜妹音，然后我不小心被蜜蜂捉成了。500斤，我们见面的时候你不要害怕呀，宝宝你不会嫌弃我吧。,0,1,非搞笑/玩梗,搞笑/玩梗,Step2命中：夸张反差玩梗（甜妹被叮成500斤），明显调侃逗乐。,误判
tpyHh7tAvSE.aac,三明治。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：单个名词，无任何搞笑特征。,误判
uRW5wqxS01I.aac,啊啊啊。,1,0,搞笑/玩梗,非搞笑/玩梗,Step5排除：纯拟声字符，无实质内容，无独立语义短语。,误判
PKDYZFr5Zlg.aac,我评论区能说话你气不气。,0,1,非搞笑/玩梗,搞笑/玩梗,Step2命中：调侃语气，故意刺激对方，目的是逗乐。,误判
XgYO7x1Hf_g.aac,三明治，三明治，新鲜的三明治嘞。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：像叫卖声，属于叙述，无调侃或玩梗意图。,误判
9nlseitqL7U.aac,居然给你背高在拼什么背好收集钞票，今天还有大金链完没中，咦。嘿嘿，我把我爸的保险姐都输了，那你妈呢，我妈气饱了，拜拜，我的身体会真的太快了。你刚才带我主播呢。,0,1,非搞笑/玩梗,搞笑/玩梗,Step2命中：荒诞叙述+笑声词“嘿嘿”，明显玩梗调侃。,误判
LjY9StvrHIA.aac,哎，我去兄弟们这高级货物还让我谈上了。,0,1,非搞笑/玩梗,搞笑/玩梗,Step2命中：自嘲调侃语气，感叹句式，明显玩梗。,误判
Hft1Wcl2hUQ.aac,嗯。哭完了吗？哭完挂了。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：冷淡回应，无逗乐意图，核心为结束对话。,误判
KbdKmoWmk4o.aac,啊去。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：极短，无明显特征，倾向判0。,误判
yRIIdlBvFuE.aac,啊啊。哈哈哈哈。哎。哈哈哈。,1,0,搞笑/玩梗,非搞笑/玩梗,Step5排除：纯拟声笑声字符，无独立语义短语或实质内容。,误判
M6qHVQUPsxM.aac,向上向上，向上，向上向上。挣钱。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：口号/鼓励，无逗乐意图。,误判
mxHpBDoHKxQ.aac,啊。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：单字无特征，倾向判0。,误判
W-AWRfGm6oU.aac,鬼迷还怪聪明的嘞，俺都不爱笑。,0,1,非搞笑/玩梗,搞笑/玩梗,Step2：方言调侃，反话玩梗，核心意图是逗乐。,误判
_R7zmcVa8Dw.aac,向上向上，向上向上向前是萝莉音，湖北歌就是串通。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10：语义混乱，无明显逗乐意图，更像叙述或吐槽。,误判
urY4wyV80hY.aac,猪猪。我要换奶片喽。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10：日常对话，无搞笑意图。,误判
_nWzwlmNny8.aac,6666。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10：网络用语，无逗乐核心意图。,误判
nqOgtgFzzXk.aac,啊啊。OK，可离合呀，好棒。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10：简短评价，无逗乐核心。,误判
jPAboLUxsOk.aac,啊，不出。哇哦哦哦。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10：无实质内容，无搞笑意图。,误判
T7_9EnjS-gc.aac,中奖概率倍儿高，奖品野马跟儿好。嗯哎，不会唱了。,0,1,非搞笑/玩梗,搞笑/玩梗,Step2：调侃中奖和唱歌，夸张语气，核心逗乐。,误判
t_kfQBRYYLs.aac,啊。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10：单字无特征，判0。,误判
kvOzcj0z_bk.aac,我要烟牌牌没有问题，我给我踩皮鞋。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10：语义不明，无明确逗乐意图。,误判
boUawH4KhlI.aac,别闹了。世人难辨不清。,1,0,搞笑/玩梗,非搞笑/玩梗,Step9默读：核心是劝诫/叙述，非逗乐。,误判
Tf3vo8TsD88.aac,向上向上，向上向上向上向前是俄语音。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：指令性描述，无搞笑元素。,误判
JGpduCwCXc4.aac,在现在特别的日子里，送给你们一首非常特别的歌曲。特别的爱给特别的你来享受一下拖拉机的脸，带给你法拉利的声音，一起来嗨。特别的爱给特别的你，我的寂寞逃不过你的眼睛，特别的爱。特别的你，你让我越来越不相信自己。,0,1,非搞笑/玩梗,搞笑/玩梗,Step2：明显调侃语气，夸张对比（拖拉机脸/法拉利声音）以逗乐。,误判
pR7UHrjc-2E.aac,叫哥哥还是叫老公小调皮，哈哈哈哈哈哈哈。,0,1,非搞笑/玩梗,搞笑/玩梗,Step2：调侃称呼+笑声，核心逗乐。,误判
ID-7OHrjbkg.aac,我真的着了，有没有人帮帮我真的管不了了。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：抱怨/求助，无搞笑意图。,误判
tBSLrb3_lTY.aac,向下向下，向下，向下向后上点儿。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：指令性描述，无搞笑。,误判
EbLbdphagVE.aac,我真的好崩溃啊。你发语音就唱歌，我是真的没招惹。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：抱怨/吐槽，无笑声或调侃。,误判
wQP8yhbMpO8.aac,呵，好呵，好，呵呵呵。,1,0,搞笑/玩梗,非搞笑/玩梗,Step5排除：纯拟声笑声字符，无实质内容。,误判
PEFk2hJhQQE.aac,新疆的猫叫彬彬，他不来不信你听。咪咪咪咪咪咪。调皮给他妈喊过来你听啊。回来啦。,1,0,搞笑/玩梗,非搞笑/玩梗,Step9默读：叙述趣事，核心非逗乐。,误判
xfh2e68kL_k.aac,小萝卜。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：极短无特征，判0。,误判
yCdBTl9XNeA.aac,我要烟牌牌没有问题给我擦皮鞋。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：无明显笑声或调侃语气，内容像要求或叙述，逗乐非核心意图。,误判
J5hInoM1Qzc.aac,一开始我也以为他们只是玩个，然后就买了个变声器，结果现在改不回了。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：平淡叙述经历，无笑声或明显调侃语气，逗乐非核心。,误判
usFR6McEz9o.aac,哎呀，恭喜你中大奖了，你才中大奖呢，你全家都中大奖，你没抢到我那么好忽悠吗？立即中奖，立即中奖，立即中奖，立即中奖，立即中奖，立即中奖，立即中奖，立即中奖，立即中奖立即中奖。太阳起。,0,1,非搞笑/玩梗,搞笑/玩梗,Step2命中：明显调侃/玩梗语气，模仿诈骗话术并夸张重复，目的逗乐。,误判
RAW-bTxAYyk.aac,嗯嗯。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：极短回应，无任何搞笑特征，判0。,误判
wc99dTifm6o.aac,啊啊。big。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：无意义短句，无笑声或调侃，判0。,误判
mmlLkpLeR98.aac,不能啊。啊。嗯，不能拿。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：日常对话，无笑声或调侃，判0。,误判
mVCUcqub5x0.aac,三明治，三明治，三明治。今天新的三明治，好吃又好吃，特别好吃，三明治啦。嗨。,1,0,搞笑/玩梗,非搞笑/玩梗,Step6排除：核心意图是夸赞/推销，笑声未出现，逗乐非核心。,误判
gH6Rw9pr7Pk.aac,别闹，我在玩和平精英。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：普通回应，无笑声或调侃，逗乐非核心。,误判
4mHqKHKmQP4.aac,向下向下，向下，向下向下向前。,1,0,搞笑/玩梗,非搞笑/玩梗,无意义重复指令，无搞笑特征。,误判
Rx8xhqNaPF0.aac,浑沌眯一捂。鱼条一根。当你把这个倒头鱼条往脚米里面一泼。秦茂明渡过前后。,1,0,搞笑/玩梗,非搞笑/玩梗,ASR错误无意义，无搞笑意图。,误判
jVEWUkQ_AVg.aac,为什么我下载了这个现在说话都是唱歌的，我真的绷不住了，我卸载了都还搁那唱。,0,1,非搞笑/玩梗,搞笑/玩梗,命中Step1：出现“我真的绷不住了”固定逗乐短语，核心意图为搞笑。,误判
rOoKUVoKUg4.aac,你是绝对温满村。你以为你保护的那些村货。我发现不了吗？看到我。,1,0,搞笑/玩梗,非搞笑/玩梗,ASR错误无意义，无搞笑特征。,误判
GpYgsg-zXhE.aac,再见吧撒，再见吧撒，再见吧撒，再见吧撒，再见吧撒。带紧摸杀仙女摸手这么久了，仙女点位不对，姐妹摸手摸发。,1,0,搞笑/玩梗,非搞笑/玩梗,ASR错误或乱语，无搞笑特征。,误判
q1tgXl8Yg7E.aac,鹅鹅鹅。,1,0,搞笑/玩梗,非搞笑/玩梗,Step5排除：纯拟声字符，无独立语义的逗乐短语，无实质内容。,误判
BzOScGQuv7Y.aac,炸一炸摇一摇，校长看到。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：简短叙述，无笑声词或明显调侃语气，核心意图不明确。,误判
FxFJotTb6W4.aac,你让我们这些辣条应怎么火？,0,1,非搞笑/玩梗,搞笑/玩梗,Step2：反问调侃语气，内容荒诞（辣条如何火），核心是玩梗逗乐。,误判
_rYpvT-_zCA.aac,我也会飞。哎。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：简短自述，无笑声或明显调侃，核心意图不明确。,误判
WkQLj5HM77s.aac,我就想问他的电脑都合上了，怎么能摔的坏呢？如果。多那都能摔得坏，那贴那个钢化膜也保不住吧。,0,1,非搞笑/玩梗,搞笑/玩梗,Step2：明显调侃语气，逻辑荒诞（合上电脑摔坏），核心是玩梗逗乐。,误判
5uKuX8BYsdA.aac,哎。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：单字无意义，无任何搞笑特征。,误判
fJoBIiU2g1g.aac,sless fixtion。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：无意义英文，无任何搞笑特征。,误判
SL_Kgd1uyU0.aac,这是是我的的。你是该。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10：文本简短无特征，兜底判0。,误判
xODzBC2Hgm0.aac,明天新赛季了，地铁破产，认准少儿电竞。,0,1,非搞笑/玩梗,搞笑/玩梗,Step2：调侃“地铁破产”和“少儿电竞”，玩梗意图明显，判1。,误判
E4Gd7VNInTI.aac,笨妈妈。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10：极短且无明确逗乐特征，兜底判0。,误判
1ah-UOo0eEA.aac,我靠，我声音好难听啊，让我听听你们母妹子的声音吧，让我羡慕羡慕。,0,1,非搞笑/玩梗,搞笑/玩梗,Step2：自嘲调侃语气，以逗乐为目的，判1。,误判
a0kcMt2bDZQ.aac,大家好，我是面糖。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10：简单自我介绍，无搞笑，判0。,误判
O5Ks6pAYJKE.aac,胡萝卜。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10：单字无意义，兜底判0。,误判
uWAzvgqUoNY.aac,我只是摔倒了。又不是摔死了。你凭什么觉得我爬不起来。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：反驳语气，核心是表达不服，非逗乐。,误判
Y89xUwyDUzc.aac,a lot。我是青蛇。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：简短无特征，非逗乐。,误判
d0kq-VCKm-A.aac,浇面油油条一个。当你把这个刀面油条往烫去一泡。咦。这个味道你拿三百六一个狙把子都不丢。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：描述烹饪过程，无笑声或明显调侃，核心非逗乐。,误判
XsjSZqENbis.aac,巅峰的三个大佬，叶远龙已经死去，秋风正跪在地上，我有雨乘飞依然站着。秋风的这一跪代表着羽成飞的时代，终于来到职业是北园，是城南地区内最乱的学校，从未有任何一人能真正的把职院的势力统一。可是今天羽城非所。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：故事叙述，无搞笑特征。,误判
HNFn25ZHSdk.aac,啊。求求求你。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：简短请求，无逗乐意图。,误判
J4sylV5BXI8.aac,我滴妈呀，现在快手都发展成这样了，都能发语音了。,0,1,非搞笑/玩梗,搞笑/玩梗,Step2：调侃语气，玩梗（惊讶快手功能），目的是逗乐。,误判
ehybWWEKCY4.aac,and miss video。i would pery god，one hundred yourselfing dollars，but i have no money and i have an the part them back when like you one days。which my pear god is a very angry so he will cave tasing to come me。but if i defide and dragon i want have to pay bad this a hundred sousand dollars。geven dame enjoy the video clubi love you money。i love you me love you me。好了，皮儿大的要追上赖赖，我们快逃逸。尴尬come on on with me oh my god oh no别要开挂了，no。螃蟹路飞天大了，你完蛋啦。,0,1,非搞笑/玩梗,搞笑/玩梗,明显调侃、模仿游戏场景，目的是逗乐，命中Step2玩梗/调侃语气。,误判
8QcSorElPxo.aac,放屁，我这个不是真的吗，我是杰瑞密瓦哥，我一生都在乱写。,0,1,非搞笑/玩梗,搞笑/玩梗,自嘲式调侃，玩梗语气明显，命中Step2。,误判
dIWQR6uDzS4.aac,不再依赖哥哥孙长大吗？可没用。哥希望你能一直也爱我。,1,0,搞笑/玩梗,非搞笑/玩梗,歌词或叙述，无搞笑意图，Step10判0。,误判
FP0Bm8FqK6g.aac,泪水打湿数据线。一边流泪一边垫了擦头发。,1,0,搞笑/玩梗,非搞笑/玩梗,叙述滑稽场景但无调侃语气，逗乐非核心，Step9判0。,误判
tkT4fF7C5k4.aac,来个家伙，我是面瘫。,1,0,搞笑/玩梗,非搞笑/玩梗,平淡自述，无调侃或逗乐意图，Step10判0。,误判
iaiJn83qvJE.aac,say disfection。,1,0,搞笑/玩梗,非搞笑/玩梗,未命中任何搞笑规则，核心意图不明，按兜底判0（Step10）。,误判
HrR6HmmZmnk.aac,周娘给你分儿个枪，匹马奔儿啊，手机上不了奔驰，今天还有那些拿。,1,0,搞笑/玩梗,非搞笑/玩梗,文本混乱，无明确笑声或调侃信号，核心意图非逗乐（Step10）。,误判
QxIkPHYpezU.aac,哥哥太小了，人叫叔叔，太老了，人叫妈妈，是的，哥哥很小小。你应该叫的什么？,1,0,搞笑/玩梗,非搞笑/玩梗,简单称呼，无搞笑元素，核心意图非逗乐（Step10）。,误判
xPwRlXWUTmg.aac,白娘娘。,1,0,搞笑/玩梗,非搞笑/玩梗,歌词引用，无搞笑意图，按兜底判0（Step10）。,误判
HH0PnHcI5_w.aac,特别的爱给特别的你。,1,0,搞笑/玩梗,非搞笑/玩梗,歌词/朗诵，虽提到“调侃”但非主动逗乐，核心意图抒情（Step10）。,误判
6sz7D8yA6yE.aac,没有啊，没有啊，你的声音也很好听啊，不要动作，不要动作。不要自卑了，OK。,0,1,非搞笑/玩梗,搞笑/玩梗,骂人词“卧槽”与笑声词“笑了”共存，以笑为主导，命中Step3。,误判
x5XSr0H-p5E.aac,卧槽，笑了，我肚子疼。,0,1,非搞笑/玩梗,搞笑/玩梗,称呼梗变体，调侃语气明显，命中Step2（玩梗/调侃）。,误判
O5qq0BjoIYs.aac,叫哥哥太小了。叫叔叔太懒了，叫妈妈性感。你小傻你应该叫什么？,1,异常,玩梗/搞笑,解析错误,返回结果数量不足（期望20条，实际19条）,API异常
q1LMS2KO4CM.aac,我也有语音，但是我这个声音好小学生啊，我真没招了。,0,1,非搞笑/玩梗,搞笑/玩梗,自嘲调侃，核心意图逗乐，Step2命中。,误判
AMTXknhM8lo.aac,各位诸天的游子系统已经发放。请查收。,1,0,搞笑/玩梗,非搞笑/玩梗,陈述语气，无笑声或调侃，核心意图非逗乐，Step10兜底判0。,误判
J-WwgFY7Xzk.aac,这歌变声器发语音还在唱歌，我听着语音绷不住了。,0,1,非搞笑/玩梗,搞笑/玩梗,出现“绷不住了”独立表达被逗笑，Step1命中。,误判
MOPBpnxwupg.aac,绷不住也得绷呀老铁。,0,1,非搞笑/玩梗,搞笑/玩梗,“绷不住”为固定逗乐短语，整体调侃语气，Step1/Step2命中。,误判
5OuMQRjFgGY.aac,不再依赖姐姐算长大吗？,1,0,搞笑/玩梗,非搞笑/玩梗,疑问句，无笑声或调侃，核心非逗乐，Step10判0。,误判
u5Mi8lltbYs.aac,朱迪为什么我接不了电话呀，朱迪，哎，急死我了，哎朱迪，朱迪，我接不了电话呀，朱迪。急死我了，哎呀哎呀。,1,0,搞笑/玩梗,非搞笑/玩梗,焦急模仿语气，核心是表达着急而非逗乐，Step9判0。,误判
MaHBDHrllAc.aac,呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呀呵呀。,1,0,搞笑/玩梗,非搞笑/玩梗,纯拟声笑声字符，无实质内容，Step5排除。,误判
H95ygvPKPb4.aac,为什么这个可以发语音。,0,1,非搞笑/玩梗,搞笑/玩梗,Step2：常见网络梗，调侃语音评论功能，以逗乐为目的。,误判
