voice_resource_id,voice_asr_text,true_label,pred_label,true_label_name,pred_label_name,pred_reason,error_type
UPRW6eTotgY.aac,为什么没有台湾的人发音让我听一听啊，感觉很可爱诶。,0,1,非观点表达,观点表达,Step3：评价性判断（感觉很可爱），表达主观态度，判1。,误判
LtCUVaSBTOw.aac,他那个是画的哟。,1,0,观点表达,非观点表达,Step3：猜测客观事实（是画的），非态度评价，判0。,误判
z3cmI3n8dA8.aac,因为我是河南信阳那边儿的，这口音都是这号儿的，跟跟河南话可能有点儿不一样，但是，但是这我我老家话都是这样说的呀，然后我然后哦对嗯对再来一遍哈，Satisfaction.,1,0,观点表达,非观点表达,Step0第10条：小学生读英语玩梗，直接判0。,误判
dDb6va7WKmk.aac,第一个是富家大小姐，第二个就是主播应该是，第三个就是国外镀金的大少爷，也不能这么说吧就是呃。,1,0,观点表达,非观点表达,Step3第3条：单纯猜测客观事实（身份），非观点。,误判
KIrSsd4OW20.aac,可是他连哄都不哄一下。,1,0,观点表达,非观点表达,Step1：无观点标记词，按规则直接判0。,误判
z7tdGOlkqyQ.aac,不是啊我的姐呀，虽然你的腰没有那么瘦吧，但是你的大腿也没有五十三厘米吧，还要胖一些吧，瞅瞅都累成啥样了。,1,0,观点表达,非观点表达,Step1：无观点标记词，调侃吐槽，判0。,误判
g56ZSP-hhSg.aac,安卓部分机型能弄，然后苹果现在弄不了，后续几天应该都能了吧。,1,0,观点表达,非观点表达,Step3：猜测事实（后续几天能否用），非观点，判0。,误判
mQqqiZf-nJo.aac,必须这样说，然后把，应该就这样才正宗知道吧，咪咪咪咪。,0,1,非观点表达,观点表达,Step1有“必须”“应该”，Step3规范性建议（该怎么说），算观点表达。,误判
ExyAuoUAGzA.aac,其实我也是这样想的，然后我朋友的他们更新了还是没有。,0,1,非观点表达,观点表达,Step1有“其实”，Step3表达同意观点，算观点表达。,误判
u_41A36ICVc.aac,这个露露复兴也非常牛逼，克拉斯啊。,0,1,非观点表达,观点表达,包含评价词'牛逼'，表达主观态度，属于评价性判断（Step3）。,误判
3YUgwJTS7CQ.aac,好可爱呀，我真的受不了了，好想亲一口呀，啊好想亲一口。,0,1,非观点表达,观点表达,包含评价词'好可爱'，表达主观喜爱态度，属于评价性判断（Step3）。,误判
yw_zF1kGnJU.aac,叔，以后你不要偷你儿子的裤子和鞋子来装了，到时候他又发飙了。,0,1,非观点表达,观点表达,表达建议/劝告'不要偷...来装'，属于规范性主张（Step3）。,误判
vNsGGWu-8xU.aac,感情里的怪咖，有铺垫就不尴尬。,0,1,非观点表达,观点表达,表达对感情中怪咖的看法，属于评价性判断（Step3）。,误判
8tZMtrjIdis.aac,小妹妹你挺牛逼克拉斯。,0,1,非观点表达,观点表达,包含评价词'牛逼'，表达主观态度，属于评价性判断（Step3）。,误判
OoXV-UTa9v4.aac,不是你们这些发语音的声音真这么好听啊我靠。,1,0,观点表达,非观点表达,Step1：无观点标记词（“真”不在列表），感叹语气，非明确表态，判0。,误判
_Nvzpi4uUdk.aac,别信啊这个玩意儿怎么说呢，要会员就算了，还特别像录音。,0,1,非观点表达,观点表达,包含劝告词“别信”及对事物的负面评价，属于观点表达（Step 1→Step 3）,误判
iDzJ43SN32Q.aac,你不要以为我是好好先生诶，你每次都说你塞车塞车，你塞车就不可以提前来吗，就不可以提前跟我说一声吗，非要到了之后我问你就说你塞车塞车。,0,1,非观点表达,观点表达,表达对对方行为的不满和建议，属于评价性主张（Step 3 第1条）,误判
bUjJwstG9bE.aac,十八块我点份猪脚饭，为何谈那破恋爱。,0,1,非观点表达,观点表达,表达对恋爱的负面态度，属于评价性判断（Step 3 第2条）,误判
YpJblxh2zEQ.aac,呼哈呼哈呼哈哈哈哈哈呼哈这就根本学不会。,1,0,观点表达,非观点表达,无观点标记词，笑声加简短判断，非典型观点（Step 1）,误判
-znhdj3MORA.aac,能发语音为什么要发表情包。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
h33vKpSffaQ.aac,章鱼幸福好不好？,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
WHtRmgw_gTw.aac,我去，我去，太好听了，太好听了。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
PUB5CDG71K8.aac,我那个雷霆变声器。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
HAs8yZk44yY.aac,呃，这波对面运气有那好呀。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
qAedXmv_NEw.aac,主播也是非常流汗。嗯，对，演出这种视频也是佩服。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
TWqrHnyyJZo.aac,我靠，宝贝你好萌。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
6LIeCzWpKfI.aac,坏了一整个羡慕他们的声音有多像子弹了。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
4aCKjFU_oDU.aac,我靠，我都听出你的方言了。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
0y9qwE_vG2E.aac,为什么快手上没有人唱呀，都在抖音上唱，能不能都来我们快手上唱，不要去隔壁唱了。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
rEBI0EHoNFI.aac,尊重逝者可以不逝者为大行吗？嗯，好吗？不要再传那件事了。让试着安息可以不？,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
nQiDbMeGu2o.aac,我去，你唱的也太好听了吧。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
4W-A_FzAO-0.aac,我的妈老师你知道我现在笑的有多崩溃吗？我真求你了。能不能别说是我跟狗说的视频啊，我真的要崩溃了。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
TFjUyh83UMk.aac,嘻嘻，我是玩小乔和西施的，但是我玩的很菜呀，嗯对呀。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
Mc1SjYwK3GI.aac,不是不是，哈喽哈喽。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
7XLn2SnelB0.aac,我恨一个赣州人。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
JFvEWbYMT5Y.aac,婷婷婷，你们不要再算名次了。我一打开评论区全部都是三明治，哎呦我的去啊，我现在脑瓜里面全都是三明治。你们必须给我买一个吃。,0,1,非观点表达,观点表达,Step1命中“必须”，Step2有实质要求，Step3为规范性主张，非附和用法，判1。,误判
9XWqs-lFOFY.aac,不要逗我了。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
nLVPP-OUQvc.aac,没心没肺不就死了吗？,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
rcmqsnjI2jc.aac,哦，那还有生活了哟。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
g37OHuhf78k.aac,不是他这个软件是直接在那个程序上录好的，然后你还得转发到微信或者是快手啥的。根本就没他们说的那么邪乎，我都试过了，替你们避谣了，不用感谢我。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
5N9T4bocMoo.aac,哇塞，你们被我骗到了吧，哇。哇塞，应该不会有人说到我这叫女音刀，最后杨博文牛逼克拉斯。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
JZhwYjh8WVs.aac,盘居当地小有名气。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
gZuonq2THJ4.aac,我真求你了各位。是我自己录的音频，然后我也艾特原创了。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
FMsCtf5CkDg.aac,人家装的好好的，给人家打回原形了。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
QphQUgNqPCQ.aac,我真的否认。出来在坐起又没干，害得我不知道到底在往谁呀。海南的哦，怎么这么的海南的，哎呦我真服了呀。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
dO00VOztJD8.aac,哥本人不会唱。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
OKgcujkyCCk.aac,老子他那个是。拉住我呼唤我叫醒我。它不是这个调，它是那个调，嗯，对你唱的调错了，你是这样唱的。还蜡烛光呼唤我，救救我。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
pUQ0ZNIPVdg.aac,不是那个同学都说他不爱吃啊。如果他也提前收到点外卖的话，他父母给他送过来干什么？,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
1y9Qe_gXfIc.aac,湖南人的嗓音这么好听啊。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
tVaKDOK3l2U.aac,此时我知道了，小时候不吃辣条的重要性。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
5laljwGvqV0.aac,各位都在展示口语。只有我一个声音，犹犹如幼儿的人，不知道如何是好。各位同胞别搞。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
uw9MJzS-iAs.aac,我去唐三九十九级。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
D7j4BPLWtzU.aac,冷静。别冲动。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
BQ5xYYX3HC8.aac,我就怕和平精英他真的更新这个呀，那那真完蛋了呀。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
btIhoydTBfI.aac,666，人家小弟死了，你还要给人家编诗。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
HAtYoNsfuac.aac,只有我们能发语音的能看到。语音他们发不了语音的根本看不到。,1,0,观点表达,非观点表达,Step1无观点标记词，纯事实陈述。,误判
wsL-vfJaPYY.aac,不是你喝就喝吧，你往屁股里塞啥呀你。,1,0,观点表达,非观点表达,Step1无观点标记词，属吐槽/批评。,误判
4r2fn7WTzPU.aac,别说让山东人念了，像我这种农村人连这个单词怎么读都不知道。,1,0,观点表达,非观点表达,Step1无观点标记词，自嘲陈述。,误判
PhS-ewvyNdM.aac,它这个语音是内测的，只有一些人一少部分才能发语音。,1,0,观点表达,非观点表达,Step1无观点标记词，事实陈述。,误判
VPp8srSD-FU.aac,不是啊，这个，嘿嘿嘿嘿嘿嘿哈哈哈，我哪知道呢，这条语音咋跟我奶说话。是的呢，我奶笑的时候就这样啊。,1,0,观点表达,非观点表达,Step1无观点标记词，属搞笑调侃。,误判
ZJZqLIBxRbI.aac,我的天哪，四舍五入的话我们都快两米了。还是小宝宝吗？,1,0,观点表达,非观点表达,Step0.5对App功能上线的惊呼，归发语音玩。,误判
FpSRyI-8xMY.aac,哎呀我去，这谁呀，唱那么好听。都比我们班家好唱好听多了。,1,0,观点表达,非观点表达,Step1无观点标记词，事实陈述。,误判
X2qA0OTDXFU.aac,你可以加头音懂吗？然后你可以按住嗓子那个发音部位的下面一点点，嗯，我就是一直不敢发。给你看一下啊，按住那里之后就是这样唱的。拉住我呼唤我钟。求救我，别让我跌入了山。,1,0,观点表达,非观点表达,Step1无观点标记词，个人感受描述。,误判
61aLi490b6k.aac,哎哟我的妈呀，边吃零食，边看手机都能给我笑崩了。,1,0,观点表达,非观点表达,Step1无观点标记词，事实陈述。,误判
8h5UA4TdVKU.aac,还是特别喜欢学习凤凰叫。,1,0,观点表达,非观点表达,Step0.5对App功能上线的惊呼，归发语音玩。,误判
WM7lAulC-Co.aac,谁知道啊，真能发了呀，真是。,1,0,观点表达,非观点表达,Step1“别好奇”为劝告但核心是解释事实，无态度评价。,误判
msibmmoJEdU.aac,大家别好奇，为什么自己都没有了，因为这个是被抽中内测才有的。嗯，等就是上线的时候大家就都有了。,1,0,观点表达,非观点表达,Step1无观点标记词，事实陈述。,误判
yjtjtJgANxc.aac,快手有呀，快手极速版也有呀。,1,0,观点表达,非观点表达,Step3猜事实（是否是真的），不算观点。,误判
oRxuU_nHzNo.aac,我这个才是真的吧。,1,0,观点表达,非观点表达,Step3猜事实（是否成年），不算观点。,误判
siSoZ_lHQgo.aac,肯定成年了呀。,1,0,观点表达,非观点表达,Step1无观点标记词，调侃。,误判
JMjxuQCHPuA.aac,跟他打架的人最精了。想要贴纸就直说。非要说什么打架吗，真的是。,1,0,观点表达,非观点表达,Step3猜事实（像AI），不是评价。,误判
CIAtSd_PDLs.aac,我去，你这个声音好像那个AI呀，我去。,1,0,观点表达,非观点表达,Step1无观点标记词，无意义短句。,误判
nhnaFqv4ZRM.aac,哇，真的太牛逼了，小白学长不能再抢了呀，真的不能再抢了，我已经抢了十几台了，我的苹果都用不完了。真的不能再抢了呀，这样下去会破产的呀，兄弟。,1,0,观点表达,非观点表达,Step1无观点标记词，纯笑声。,误判
-Z-9_PwCz2M.aac,我去那个蝶怎么唱的那么好听啊。,1,0,观点表达,非观点表达,Step3猜事实（是否开播），不是评价。,误判
_2PWjfyt5xg.aac,康神开播了，真的假的。我靠，真开播了。,1,0,观点表达,非观点表达,Step3“肯定”为猜测事实（过几天会有），劝告非核心，判0。,误判
qX5Dh1yNapI.aac,这个东西它就在下面的。嗯，可能是因为就是这个刚上线，所以就是他有，就是有一部分才有一部分人有，然后有一部分人没有。他过几天肯定都是有的，大家不要着想。,1,0,观点表达,非观点表达,Step1无观点标记词，个人感受。,误判
2WaIFmzYZOo.aac,不行了，我要笑死了。,1,0,观点表达,非观点表达,Step1无观点标记词，吐槽/抱怨。,误判
_sx6BfqFS08.aac,我真求了这个声音呢，别告我了，我去。我这个腰拉条不拉条的。要死了。,1,0,观点表达,非观点表达,Step1无观点标记词，回应调侃。,误判
PyDMm0mheGU.aac,姐妹我就当你是在夸我喽。,1,异常,观点表达,解析错误,返回结果数量不足（期望40条，实际39条）,API异常
IDSfPze2zIo.aac,可以牛逼和我一样。,1,0,观点表达,非观点表达,Step1: 无观点标记词/判断主张词/信任劝告词，直接判0。,误判
siY3aTp47Ik.aac,不知道啊，我是面团，我要加好，不要加群，知道吧。,1,0,观点表达,非观点表达,Step1: 无观点标记词，直接判0。,误判
k1QsNzAzqGA.aac,这个绵羊是养寿杰呀，我去。,1,0,观点表达,非观点表达,Step3: 单纯猜测事实（这是谁），不算观点。,误判
DVGbGIKZVsk.aac,咱就说你们一直评论名字。游戏数字还低，能不能说出来。视频能不能给个赞啊。我一搜你们的名字直接出来两个人，哪个人是你我都不知道。,1,0,观点表达,非观点表达,Step3: 核心是抱怨和请求，不是态度/评价/主张。,误判
8gY4jNrwooE.aac,不是啊，姊妹你一笑我也跟着笑，我刚开始觉得不好笑，我现在也跟着笑啊，我去，我真的不行了。,1,0,观点表达,非观点表达,Step1: 虽有“觉得”但整体是描述个人感受，无明确态度/主张，拿不准判0。,误判
43d2Ur3jhMs.aac,不是我家兔子，以前不是金钻啊，兄弟们不要误会啊。,1,0,观点表达,非观点表达,Step3: 澄清事实，非观点。,误判
B_bT4vF7GcM.aac,笑死我了，评论区。,1,0,观点表达,非观点表达,Step1: 无观点标记词，直接判0。,误判
nvhundzaAF8.aac,我不洗了，有点像辣条一样。答案不错不错还挺好听的。,1,0,观点表达,非观点表达,Step1: 无观点标记词/判断主张词/信任劝告词，直接判0。,误判
axVlInPAUUo.aac,咱就说你们光评论也不说游戏得一搜名字出来两个人。哎哟我就问你视频能不能给个赞。,1,0,观点表达,非观点表达,Step3: 核心是抱怨和请求，非态度/评价/主张。,误判
TyOGyH4crAw.aac,不行了，吓死我了。你好，我没有买什么神秘变声器。,1,0,观点表达,非观点表达,Step1: 无观点标记词，直接判0。,误判
hQlmHl7onwg.aac,嗯，有可能是。快手官方没有给你。更新吧，好像是。,1,0,观点表达,非观点表达,Step3: 猜测事实（可能是官方没更新），不算观点。,误判
efwenZpi5HM.aac,嗯，大概就是我是小孩，声音不好听。声音不好听之歉。,1,0,观点表达,非观点表达,Step1: 无观点标记词，直接判0。,误判
jZ0ROSV6Z88.aac,还到最后没法还。到了最后c校长。,1,0,观点表达,非观点表达,Step1: 无观点标记词，直接判0。,误判
wj9b1tmm6Pw.aac,就这样开倍速，嗯，没信奋剂。怕吃的跟。跟主播一样，得了就像这种的狂犬病症。哎呦，没钱买不起狂犬疫苗啊。,1,0,观点表达,非观点表达,Step1: 无观点标记词，直接判0。,误判
YgVluCvqc3A.aac,谈了谈了谈了绝对谈了。,1,0,观点表达,非观点表达,Step3: 单纯猜测事实（是否谈了），不算观点。,误判
OH9sC3Gsl0Q.aac,不是赛罗哥哥，你的脚怎么掉了呀？,1,0,观点表达,非观点表达,Step1: 疑问句，无观点标记词，直接判0。,误判
fRfnazMQGYs.aac,你俩搁这干啥呢，风这么大还拍。小拍的身体都变形了都。,1,0,观点表达,非观点表达,Step1: 无观点标记词，直接判0。,误判
isNYgX0dEdA.aac,哎哟，不行了，你们东北干啥的呀，人教英语的事吧。就像咱四川普通话也是十分的标准的，好吧。咱英语也是一点都不会说的。,1,0,观点表达,非观点表达,Step1: 无观点标记词，直接判0。,误判
1tHtQXXefXk.aac,本来想夸你的，结果听到你后面的笑声，我不知道为啥我也跟着你笑了，嗯，对。,1,0,观点表达,非观点表达,Step1: 无观点标记词，直接判0。,误判
atwVCsD3A20.aac,非常的爱玩这个快手真的是牛逼克拉斯啊。,1,0,观点表达,非观点表达,Step1: 无观点标记词，直接判0。,误判
h3bTuNR-6Cs.aac,就是呀，我也觉得。,1,0,观点表达,非观点表达,Step2: 标记词“我也觉得”后无具体判断/建议/结论，判0。,误判
kMsZBTejBTw.aac,热芝士只有一部分用户可以。,1,0,观点表达,非观点表达,Step1: 无观点标记词，直接判0。,误判
1n1EqRU5PjA.aac,哎呦卧槽，包子，你这笑的我肚子疼。,1,0,观点表达,非观点表达,Step1: 无观点标记词，直接判0。,误判
cQgenz4rW6w.aac,转动太硬。,1,0,观点表达,非观点表达,Step1: 无观点标记词，直接判0。,误判
RpCdS2Gouoo.aac,我是加你快手都可以发礼物了。,1,0,观点表达,非观点表达,Step1: 无观点标记词，直接判0。,误判
TH4Ap2FNSo0.aac,表哥让你进马上删掉，不删掉你明天完了。,1,0,观点表达,非观点表达,Step1: 无观点标记词，直接判0。,误判
YA5NEPlyluk.aac,人声音那么假呀。,1,0,观点表达,非观点表达,Step1: 无观点标记词，直接判0。,误判
cXGBGrm_JOY.aac,不行啊，是要笑死我吗？,1,0,观点表达,非观点表达,Step1: 无观点标记词，直接判0。,误判
p8eDJOSFZw4.aac,有的兄弟，有的包邮的呀兄弟。,1,0,观点表达,非观点表达,Step1: 无观点标记词，直接判0。,误判
OgOcum5yceI.aac,姐妹告诉我们啊，其实我的比较高级，因为我是比较高级的人，所以我的快手比较高级。,1,0,观点表达,非观点表达,Step1: 无观点标记词（“其实”不在列表中），直接判0。,误判
OJqn5acW36c.aac,没事的没事的发就完事了。,1,0,观点表达,非观点表达,Step1: 无观点标记词，直接判0。,误判
aTWzc1NbtLE.aac,没有当时就是在上课，但是我们班上旷课的人太多。,1,0,观点表达,非观点表达,Step1: 无观点标记词，直接判0。,误判
jjw9hKatrRQ.aac,挂机可以没意义啦。,1,0,观点表达,非观点表达,Step1: 无观点标记词，直接判0。,误判
n7bki7rSU08.aac,我去，竟然是真的。,1,0,观点表达,非观点表达,Step1: 无观点标记词，直接判0。,误判
QIO7NuGaY9s.aac,你们能听到我说话吗？,1,0,观点表达,非观点表达,Step1: 疑问句，无观点标记词，直接判0。,误判
mpBFi2OfJgo.aac,就让这个快手以后让我们这些小辣条直接。霸占这个快手的语音吧。,1,0,观点表达,非观点表达,Step1: 无观点标记词，直接判0。,误判
MHQ2R4Dtd5o.aac,评论区的都不要吵了，有的有有的没有，行了吧，没有的再等等呗。,1,0,观点表达,非观点表达,Step1: 无观点标记词，直接判0。,误判
m3jXi6GqTSY.aac,我去我去，嗯，你们发现可以发语音吗？,1,0,观点表达,非观点表达,Step0.5: 对快手语音功能的元提问/惊呼，归发语音玩，判0。,误判
0yRHWEKA1Yw.aac,谁说的呀？我这不是发出来了吗，只是有一部分的人。发不了而已，不知道为什么。就是显示不出来这个语音功能。,1,0,观点表达,非观点表达,Step 0.5：对快手语音功能体验的反应，非对外部事物的态度评价。,误判
fW6-nO7AKKc.aac,所有人都知道呢。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
n7Nrxjb3WwM.aac,我的妈呀。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
uyR2bL_sgnk.aac,都统一的吧，两千两百22块二毛二。,1,0,观点表达,非观点表达,Step3：猜测事实（价格），非态度评价。,误判
cF852g5YIm4.aac,等我来娶你。,1,0,观点表达,非观点表达,Step1：无观点标记词，抒情性陈述，直接判0。,误判
hbHT-hi58-g.aac,哇哦，好冰啊，哥哥你这个声音。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
9fE_ZN-oHHo.aac,叫什么胡萝卜，那叫胡萝卜。,1,0,观点表达,非观点表达,Step1：无观点标记词，纠正称呼，直接判0。,误判
3RdyGW45iIE.aac,汉堡根儿。,1,0,观点表达,非观点表达,Step1：无观点标记词，无意义，直接判0。,误判
plRxy6zm0Yw.aac,我可以发语音哟。,1,0,观点表达,非观点表达,Step1：无观点标记词，陈述能力，直接判0。,误判
PIxfFXdulYY.aac,耳光王听了一怒之下上吴涛了。,1,0,观点表达,非观点表达,Step1：无观点标记词，叙事，直接判0。,误判
rwPsjr5kMgQ.aac,终于有评论区的人发语音了。,1,0,观点表达,非观点表达,Step 0.5：对快手语音功能出现的感慨，归发语音玩。,误判
2eTnlIonG5Q.aac,嗯，这个是个妖精，我就叫我下枪。,1,0,观点表达,非观点表达,Step1：无观点标记词，叙事，直接判0。,误判
dSQXvSgmztg.aac,感觉杰哥你发达了。不能忘了粉丝们好吧。,1,0,观点表达,非观点表达,Step1：'感觉'不在标记词列表，无其他标记词，直接判0。,误判
sdQF380NomQ.aac,第四个他说他。今天他吃西瓜，他也没说，今天他吃。金枪鱼呀。,1,0,观点表达,非观点表达,Step1：无观点标记词，叙事，直接判0。,误判
Vxob8fKJ7No.aac,都看得一清二楚了，都没连接送手机。,1,0,观点表达,非观点表达,Step1：无观点标记词，陈述事实，直接判0。,误判
QyQWMlha7Wg.aac,我感觉这个紫色的要比黑色的好看一点。,1,0,观点表达,非观点表达,Step1：'感觉'不在标记词列表，无其他标记词，直接判0。,误判
uIU_xzKOylg.aac,一直都可以的。只不过得使用一点小手段。,1,0,观点表达,非观点表达,Step1：无观点标记词，陈述功能，直接判0。,误判
_tGWPHQa4dE.aac,哎，我真是服了，我以为家里进老鼠了。,1,0,观点表达,非观点表达,Step1：无观点标记词，情绪感叹，直接判0。,误判
ObHpSqFw0T0.aac,哈，我记得我放的够大声了，我没听到。,1,0,观点表达,非观点表达,Step1：无观点标记词，叙事，直接判0。,误判
m4eVhpVDtgY.aac,这也不行啊，这完全是个小孩子的音。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
HAMB2pYsk_A.aac,我去他这个不就是纯文字吗？,1,0,观点表达,非观点表达,Step1：无观点标记词，疑问事实，直接判0。,误判
dLeZoSRLpxQ.aac,哇塞，史代风君，怎么把有鼻子有眼的盗版娃娃弄过来了。我真没手了，我再想看到你，你你。原来原来官方那里也是能买到三瓦的哈。,1,0,观点表达,非观点表达,Step1：无观点标记词，叙事+发现，直接判0。,误判
KLRiAUPJ4p8.aac,好像是内侧的小宝。有的人有，有的人没有可能，一等等更新以后就有了。,1,0,观点表达,非观点表达,Step3：猜测事实（内侧），非态度评价。,误判
ZZ5vLr1NRqQ.aac,笑死我了，机关枪的机制错了吧。,1,0,观点表达,非观点表达,Step1：无观点标记词，情绪+猜测，直接判0。,误判
IV0kl0mTMcM.aac,你点那个评论旁边有一个麦克风的按钮，点一下就可以长按录音。,1,0,观点表达,非观点表达,Step1：无观点标记词，操作指导，直接判0。,误判
FozQ8xNJqFI.aac,第一，这个姐没时间，然后那个。第二，人家不愁，我每个机司机都给了。人家不丑。我说请他吃个饭吧，然后杰说杰说他不吃他公司有事情。你那个你能不能什么东西都想一想，用，仔细想一想。,1,0,观点表达,非观点表达,Step1：无观点标记词，叙事+建议，直接判0。,误判
IW7SzlVCR-4.aac,我不行了。,1,0,观点表达,非观点表达,Step1：无观点标记词，感叹，直接判0。,误判
bLPyAQUHIbM.aac,就是非常的。就是非常的神圣，对的。本人就是前几天吃的辣条，所以发烧了对的。,1,0,观点表达,非观点表达,Step1：无观点标记词，直接判0。,误判
opYcpcY3w0E.aac,听的人是给。,1,0,观点表达,非观点表达,Step1：无观点标记词，不完整，直接判0。,误判
