voice_resource_id,voice_asr_text,true_label,pred_label,true_label_name,pred_label_name,pred_reason,error_type
ortTAwxZdtI.aac,哈哈。哈哈哈哈哈哈哈。,1,0,搞笑/玩梗,非搞笑/玩梗,纯拟声笑声字符，无独立语义短语，Step5排除，判0。,误判
hZYCXX4-PJw.aac,我真的好崩溃啊。你发语音就唱歌，我是真的没招惹。,1,0,搞笑/玩梗,非搞笑/玩梗,抱怨吐槽，核心为不满情绪，无搞笑结构，Step10判0。,误判
ilhbM-ODuhU.aac,你要去下去。哼哼哼哼哼哼哼哼哼哼。放松，放松放松。,1,0,搞笑/玩梗,非搞笑/玩梗,拟声哼唱加指令，无搞笑结构，无独立语义逗乐短语，Step10判0。,误判
CPtYyTbcBuY.aac,属虎。,1,0,搞笑/玩梗,非搞笑/玩梗,极短无上下文，无搞笑特征，Step10判0。,误判
UVRvIGzIEqw.aac,我听见你心中那动人的天籁，就忽如一夜春风袭来，满面桃花开，我忍不住去采。我忍不住去摘我敞开胸怀为你等待，拎抬拎抬抬肥肥胖胖是太阳，鼓鼓囊囊是山岗。风风光光小路上三个大耳郎当一个志向要做栋梁，一个挖空心似金山。一个腹泻好的实在有点太夸张。,0,1,非搞笑/玩梗,搞笑/玩梗,恶搞改编歌词，荒诞场景（肥肥胖胖是太阳、腹泻夸张），命中Step2第4条。,误判
Ov5e3TwKM7U.aac,我今天竟然带她走。我看没敢来。,1,0,搞笑/玩梗,非搞笑/玩梗,不完整叙述，无搞笑意图，Step10判0。,误判
T96Cv0q40jE.aac,我听见你心中那动人的偏爱，就忽如一夜春风袭来，满院桃花开，我忍不住去采。我忍不住去猜我敞开胸怀为你等待，硬抬硬抬头肥肥胖胖是太阳，孤孤单单是山岗。风风光光小路上三个吊儿郎当。一个对象要做栋梁，一个挖坑心死金伤，一个福气好的实在有点太夸张。,0,1,非搞笑/玩梗,搞笑/玩梗,恶搞改编歌词，荒诞堆砌（肥肥胖胖是太阳、三个吊儿郎当），命中Step2第4条。,误判
k39sNROxshM.aac,不是干嘛啊，播真的没招了。,1,0,搞笑/玩梗,非搞笑/玩梗,抱怨语气，无自嘲或调侃结构，Step10判0。,误判
_vfsP4u1NEE.aac,猜名字，猜名字看一下吧。有点害羞哦，三明治。三明治在睡觉，周末有教室。想买的话可。先把他们。芭蕉香，OK。,1,0,搞笑/玩梗,非搞笑/玩梗,随意叙述，无明确搞笑结构，Step10判0。,误判
Cejfrx3brrk.aac,哼哼哼。我不。,1,0,搞笑/玩梗,非搞笑/玩梗,纯拟声+简单否定，无独立语义逗乐短语，Step5排除，Step10判0。,误判
zCoTvSpDzaE.aac,可以给你吗？你是什么？,1,0,搞笑/玩梗,非搞笑/玩梗,普通疑问句，无搞笑结构，Step10判0。,误判
2aPG0zZ8h9g.aac,叫哥哥。,1,0,搞笑/玩梗,非搞笑/玩梗,简短指令，无搞笑特征，Step10判0。,误判
RAyAYUOXo3k.aac,我非要去下载玩吃鸡。,1,0,搞笑/玩梗,非搞笑/玩梗,表达意愿，无自嘲或调侃，Step10判0。,误判
3Y9oElNxNOg.aac,特别神奇，发育音还在唱歌。我听着语音蹦不出了啊。,1,0,搞笑/玩梗,非搞笑/玩梗,核心为陈述发现，无搞笑结构，未命中Step1固定短语，按普通叙述判0。,误判
g2anZjJ8Ds8.aac,别闹叔叔再连夫妻。嗯嗯。,1,0,搞笑/玩梗,非搞笑/玩梗,语气平淡，无明确自嘲/调侃/荒诞结构，拿不准判0。,误判
Rcv5OizStZY.aac,恭喜你兄弟成功的被我恭喜到了啊，记住吃饭要用嘴，走路要用腿。废话说的是屁话，屁话说的是废话，所以我现在既没有说废话也没有说屁话，所以我说白了，我白说了，我不说了。听到这条语音的人，我会浪费你的时间，所以你再不要听后面了。嗯，对，如果你还想继续停下去的话，那就就停吧，因为我已经浪费你很多时间了。,0,1,非搞笑/玩梗,搞笑/玩梗,自嘲式废话堆砌和荒诞逻辑，主动制造笑点，命中Step2第1条自嘲反转。,误判
wP5S27PK0JQ.aac,哎呀，哥哥我摔倒了。,1,0,搞笑/玩梗,非搞笑/玩梗,单纯陈述事件，无自嘲反转或调侃结构，判0。,误判
e3N1FYn5My8.aac,真是服了这个KK键盘了，什么恶臭的语音，一说话就开始唱歌。搞得我们同学他们都嫌弃了，好吧，家人们。,1,0,搞笑/玩梗,非搞笑/玩梗,核心是抱怨吐槽，无笑声/自嘲/调侃他人制造笑点，判0。,误判
gMdX2fo5sPs.aac,宝宝我是极品甜妹音，然后我不小心被蜜蜂捉成了。500斤，我们见面的时候你不要害怕呀，宝宝你不会嫌弃我吧。,0,1,非搞笑/玩梗,搞笑/玩梗,自嘲式反转：甜妹音→被蜇成500斤，荒诞对比制造笑点，命中Step2第1条。,误判
tpyHh7tAvSE.aac,三明治。,1,0,搞笑/玩梗,非搞笑/玩梗,极短无特征，按Step10兜底判0。,误判
uRW5wqxS01I.aac,啊啊啊。,1,0,搞笑/玩梗,非搞笑/玩梗,纯拟声字符，无实质内容，Step5排除判0。,误判
PKDYZFr5Zlg.aac,我评论区能说话你气不气。,0,1,非搞笑/玩梗,搞笑/玩梗,Step2调侃他人：用反问句式戏谑对方，明显在制造笑点。,误判
XgYO7x1Hf_g.aac,三明治，三明治，新鲜的三明治嘞。,1,0,搞笑/玩梗,非搞笑/玩梗,叫卖式陈述，无搞笑结构或笑声词，Step10判0。,误判
Hft1Wcl2hUQ.aac,嗯。哭完了吗？哭完挂了。,1,0,搞笑/玩梗,非搞笑/玩梗,冷漠回应，无搞笑结构，Step10判0。,误判
KbdKmoWmk4o.aac,啊去。,1,0,搞笑/玩梗,非搞笑/玩梗,极短无特征，Step10兜底判0。,误判
yRIIdlBvFuE.aac,啊啊。哈哈哈哈。哎。哈哈哈。,1,0,搞笑/玩梗,非搞笑/玩梗,纯拟声笑声字符，无实质内容，Step5排除判0。,误判
M6qHVQUPsxM.aac,向上向上，向上，向上向上。挣钱。,1,0,搞笑/玩梗,非搞笑/玩梗,口号式励志，无搞笑结构，Step10判0。,误判
_NXZPuYEpPI.aac,爱在唱歌。我听着语音封不住了啦。,1,0,搞笑/玩梗,非搞笑/玩梗,“封不住了”非标准逗乐短语，整体意图模糊，拿不准判0（Step9）。,误判
mxHpBDoHKxQ.aac,啊。,1,0,搞笑/玩梗,非搞笑/玩梗,单字无特征，Step10兜底判0。,误判
_R7zmcVa8Dw.aac,向上向上，向上向上向前是萝莉音，湖北歌就是串通。,1,0,搞笑/玩梗,非搞笑/玩梗,文本混乱，无明确搞笑意图（Step10）。,误判
urY4wyV80hY.aac,猪猪。我要换奶片喽。,1,0,搞笑/玩梗,非搞笑/玩梗,简单陈述，无搞笑结构（Step10）。,误判
_nWzwlmNny8.aac,6666。,1,0,搞笑/玩梗,非搞笑/玩梗,纯数字，无搞笑内容（Step10）。,误判
nqOgtgFzzXk.aac,啊啊。OK，可离合呀，好棒。,1,0,搞笑/玩梗,非搞笑/玩梗,夸赞语气，无搞笑结构（Step10）。,误判
jPAboLUxsOk.aac,啊，不出。哇哦哦哦。,1,0,搞笑/玩梗,非搞笑/玩梗,惊讶感叹，无主动制造笑点（Step10）。,误判
HOMfOV58Bvc.aac,泪水打湿火鸡面，发誓从此不相见。,1,0,搞笑/玩梗,非搞笑/玩梗,似网络梗但无明确反转或调侃，拿不准判0（Step10）。,误判
t_kfQBRYYLs.aac,啊。,1,0,搞笑/玩梗,非搞笑/玩梗,单字无内容（Step10）。,误判
kvOzcj0z_bk.aac,我要烟牌牌没有问题，我给我踩皮鞋。,1,0,搞笑/玩梗,非搞笑/玩梗,无明确搞笑结构，语气平淡（Step10）。,误判
boUawH4KhlI.aac,别闹了。世人难辨不清。,1,0,搞笑/玩梗,非搞笑/玩梗,平淡叙述，无明确搞笑结构，Step10判0。,误判
Tf3vo8TsD88.aac,向上向上，向上向上向上向前是俄语音。,1,0,搞笑/玩梗,非搞笑/玩梗,指令性描述，无搞笑意图，Step10判0。,误判
JGpduCwCXc4.aac,在现在特别的日子里，送给你们一首非常特别的歌曲。特别的爱给特别的你来享受一下拖拉机的脸，带给你法拉利的声音，一起来嗨。特别的爱给特别的你，我的寂寞逃不过你的眼睛，特别的爱。特别的你，你让我越来越不相信自己。,0,1,非搞笑/玩梗,搞笑/玩梗,恶搞改编歌词，将拖拉机与法拉利对比制造荒诞效果，命中Step2第4条。,误判
pR7UHrjc-2E.aac,叫哥哥还是叫老公小调皮，哈哈哈哈哈哈哈。,0,1,非搞笑/玩梗,搞笑/玩梗,调侃称呼+笑声词，属于调侃他人/玩梗，命中Step2第2条。,误判
ID-7OHrjbkg.aac,我真的着了，有没有人帮帮我真的管不了了。,1,0,搞笑/玩梗,非搞笑/玩梗,抱怨求助，无搞笑结构，Step10判0。,误判
tBSLrb3_lTY.aac,向下向下，向下，向下向后上点儿。,1,0,搞笑/玩梗,非搞笑/玩梗,指令性描述，无搞笑意图，Step10判0。,误判
EbLbdphagVE.aac,我真的好崩溃啊。你发语音就唱歌，我是真的没招惹。,1,0,搞笑/玩梗,非搞笑/玩梗,抱怨情绪，无搞笑结构，Step10判0。,误判
wQP8yhbMpO8.aac,呵，好呵，好，呵呵呵。,1,0,搞笑/玩梗,非搞笑/玩梗,纯拟声笑声字符，无实质内容，命中Step5排除，判0。,误判
PEFk2hJhQQE.aac,新疆的猫叫彬彬，他不来不信你听。咪咪咪咪咪咪。调皮给他妈喊过来你听啊。回来啦。,1,0,搞笑/玩梗,非搞笑/玩梗,叙述猫叫场景，无搞笑结构，Step10判0。,误判
xfh2e68kL_k.aac,小萝卜。,1,0,搞笑/玩梗,非搞笑/玩梗,极短称呼，无特征，Step10兜底判0。,误判
yCdBTl9XNeA.aac,我要烟牌牌没有问题给我擦皮鞋。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10：语义不明，无明确自嘲、调侃或荒诞结构，拿不准判0。,误判
J5hInoM1Qzc.aac,一开始我也以为他们只是玩个，然后就买了个变声器，结果现在改不回了。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10：单纯叙述经历，无自嘲反转或调侃结构。,误判
usFR6McEz9o.aac,哎呀，恭喜你中大奖了，你才中大奖呢，你全家都中大奖，你没抢到我那么好忽悠吗？立即中奖，立即中奖，立即中奖，立即中奖，立即中奖，立即中奖，立即中奖，立即中奖，立即中奖立即中奖。太阳起。,0,1,非搞笑/玩梗,搞笑/玩梗,Step2-2：明显调侃他人（你才中大奖，你全家都中大奖），语气戏谑，主动制造笑点。,误判
RAW-bTxAYyk.aac,嗯嗯。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10：极短回应，无特征。,误判
wc99dTifm6o.aac,啊啊。big。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10：无意义短句，无搞笑结构。,误判
mmlLkpLeR98.aac,不能啊。啊。嗯，不能拿。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10：简单回应，无搞笑结构。,误判
mVCUcqub5x0.aac,三明治，三明治，三明治。今天新的三明治，好吃又好吃，特别好吃，三明治啦。嗨。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10：类似叫卖/推销，语气夸张但无自嘲或调侃，核心是宣传。,误判
Zw_RxgS0OQQ.aac,什么东西拿回读英语嘞，能开玩笑嘞。city sfection,1,0,搞笑/玩梗,非搞笑/玩梗,Step10：语义不清，无明确搞笑结构，拿不准判0。,误判
gH6Rw9pr7Pk.aac,别闹，我在玩和平精英。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10：普通回应，无搞笑结构。,误判
MGF9FVr9Sqs.aac,怎么都开始挑战这个熊东西了。有什么好挑战的，我靠了兄弟set is vection。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10：疑问+抱怨，无自嘲或调侃，核心是表达不解。,误判
EqXGPuULt68.aac,妈妈31岁。11岁又健康的31岁谁要买给我直播间拉倒。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：内容混乱，无明显自嘲反转或调侃结构，拿不准判0。,误判
iENRM428CCw.aac,city sfiction,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：极短无特征，无笑声词或搞笑结构，判0。,误判
0WfrHFdnXdY.aac,啊。啊啊。啊啊嘿。啊哈嘿。啊嘿。诶诶诶。你人节快乐。一道道的沟沟。抖音道道亮。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：拟声+歌词碎片，无明确搞笑结构，核心混乱，判0。,误判
3rdkZRqs3yI.aac,啊啊啊。啊。,1,0,搞笑/玩梗,非搞笑/玩梗,Step5排除：纯拟声字符，无实质内容，无独立语义逗乐短语，判0。,误判
S56THLPagNw.aac,哈哈哈哈。,1,0,搞笑/玩梗,非搞笑/玩梗,Step5排除：纯拟声笑声，无独立语义短语，无其他实质内容，判0。,误判
4mHqKHKmQP4.aac,向下向下，向下，向下向下向前。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：无意义重复，无搞笑结构，判0。,误判
Rx8xhqNaPF0.aac,浑沌眯一捂。鱼条一根。当你把这个倒头鱼条往脚米里面一泼。秦茂明渡过前后。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：ASR错误/胡言乱语，无明确搞笑意图，判0。,误判
jVEWUkQ_AVg.aac,为什么我下载了这个现在说话都是唱歌的，我真的绷不住了，我卸载了都还搁那唱。,0,1,非搞笑/玩梗,搞笑/玩梗,Step1命中：“绷不住了”独立表达逗乐；Step2荒诞场景（卸载了还在唱），判1。,误判
rOoKUVoKUg4.aac,你是绝对温满村。你以为你保护的那些村货。我发现不了吗？看到我。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：指责/威胁语气，无搞笑意图，判0。,误判
GpYgsg-zXhE.aac,再见吧撒，再见吧撒，再见吧撒，再见吧撒，再见吧撒。带紧摸杀仙女摸手这么久了，仙女点位不对，姐妹摸手摸发。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：混乱重复，无明确搞笑结构或笑声词，判0。,误判
dTSTYFD7Cdo.aac,姐姐于静香，哪有你的余静香鬼鬼鬼鬼鬼鬼鬼鬼鬼鬼鬼鬼鬼鬼鬼鬼鬼鬼鬼鬼亲吻亲吻，亲吻亲吻。,1,0,搞笑/玩梗,非搞笑/玩梗,文本混乱，无明确自嘲反转或调侃结构，无独立语义逗乐短语，Step10判0。,误判
q1tgXl8Yg7E.aac,鹅鹅鹅。,1,0,搞笑/玩梗,非搞笑/玩梗,纯拟声字符，无实质内容，Step5排除判0。,误判
BzOScGQuv7Y.aac,炸一炸摇一摇，校长看到。,1,0,搞笑/玩梗,非搞笑/玩梗,无明确搞笑结构，未体现自嘲/调侃/荒诞场景，Step10判0。,误判
_rYpvT-_zCA.aac,我也会飞。哎。,1,0,搞笑/玩梗,非搞笑/玩梗,简短陈述，无明确搞笑结构，Step10判0。,误判
5uKuX8BYsdA.aac,哎。,1,0,搞笑/玩梗,非搞笑/玩梗,单字无意义，Step10判0。,误判
fJoBIiU2g1g.aac,sless fixtion。,1,0,搞笑/玩梗,非搞笑/玩梗,无意义英文，无搞笑结构，Step10判0。,误判
SL_Kgd1uyU0.aac,这是是我的的。你是该。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：语无伦次，无明确搞笑意图，判0。,误判
mc3z_3lp5RQ.aac,你点开的那一刻你已经输了，其实我不一场知道吗？你点开那一刻我就是想骗你。什么当恩怨歌一般不一般，我不会唱。,1,0,搞笑/玩梗,非搞笑/玩梗,Step2未命中：虽有戏谑意味但结构混乱，无明确自嘲反转或调侃他人结构，拿不准判0。,误判
c5yLFxeDOyA.aac,艾玛这个我也会呀，相上相上，相上向前是萝莉音，湖北哥就是伤头。,1,0,搞笑/玩梗,非搞笑/玩梗,Step2未命中：感叹语气但无明确搞笑结构，内容模糊，判0。,误判
E4Gd7VNInTI.aac,笨妈妈。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：极短且无上下文，无明确搞笑结构，判0。,误判
a0kcMt2bDZQ.aac,大家好，我是面糖。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：自我介绍，无搞笑意图。,误判
O5Ks6pAYJKE.aac,胡萝卜。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：单字无意义，判0。,误判
Y89xUwyDUzc.aac,a lot。我是青蛇。,1,0,搞笑/玩梗,非搞笑/玩梗,简短，无明确搞笑结构，可能玩梗但证据不足，拿不准判0。,误判
d0kq-VCKm-A.aac,浇面油油条一个。当你把这个刀面油条往烫去一泡。咦。这个味道你拿三百六一个狙把子都不丢。,1,0,搞笑/玩梗,非搞笑/玩梗,描述美食，语气夸张但核心是夸赞味道，无自嘲或调侃结构，判0。,误判
XsjSZqENbis.aac,巅峰的三个大佬，叶远龙已经死去，秋风正跪在地上，我有雨乘飞依然站着。秋风的这一跪代表着羽成飞的时代，终于来到职业是北园，是城南地区内最乱的学校，从未有任何一人能真正的把职院的势力统一。可是今天羽城非所。,1,0,搞笑/玩梗,非搞笑/玩梗,小说/故事叙述，无搞笑结构或笑声，核心是讲述情节。,误判
L7Cl0AGB3Lw.aac,新疆猫叫咪咪，他不来。你听咪咪咪咪咪。叫死皮克，马上过来，哎贴。speak speak。来撕这个，来跳个舞，撕开撕开撕开撕开撕开撕开。啊。,1,0,搞笑/玩梗,非搞笑/玩梗,模仿猫叫和指令，内容混乱，无明确搞笑结构，核心是互动，非主动制造笑点。,误判
ZglP2V63tbw.aac,别闹叔叔会飞。不浪不浪，不浪，不浪不浪。,1,0,搞笑/玩梗,非搞笑/玩梗,简短，可能玩梗但无明确结构，拿不准判0。,误判
HNFn25ZHSdk.aac,啊。求求求你。,1,0,搞笑/玩梗,非搞笑/玩梗,简短请求，无搞笑元素。,误判
ehybWWEKCY4.aac,and miss video。i would pery god，one hundred yourselfing dollars，but i have no money and i have an the part them back when like you one days。which my pear god is a very angry so he will cave tasing to come me。but if i defide and dragon i want have to pay bad this a hundred sousand dollars。geven dame enjoy the video clubi love you money。i love you me love you me。好了，皮儿大的要追上赖赖，我们快逃逸。尴尬come on on with me oh my god oh no别要开挂了，no。螃蟹路飞天大了，你完蛋啦。,0,1,非搞笑/玩梗,搞笑/玩梗,Step2-3：荒诞场景描述（螃蟹路飞天、皮儿大追赖赖），主动制造笑点。,误判
8QcSorElPxo.aac,放屁，我这个不是真的吗，我是杰瑞密瓦哥，我一生都在乱写。,0,1,非搞笑/玩梗,搞笑/玩梗,Step2-2：调侃/自嘲式反转，自称杰瑞密瓦哥一生乱写，明显玩梗。,误判
dIWQR6uDzS4.aac,不再依赖哥哥孙长大吗？可没用。哥希望你能一直也爱我。,1,0,搞笑/玩梗,非搞笑/玩梗,歌词或抒情语句，无搞笑意图。,误判
FP0Bm8FqK6g.aac,泪水打湿数据线。一边流泪一边垫了擦头发。,1,0,搞笑/玩梗,非搞笑/玩梗,描述场景，无明确搞笑结构，核心是叙述。,误判
qQ7Ik_sFoWA.aac,我九块九买的变声器好听吗？,1,0,搞笑/玩梗,非搞笑/玩梗,询问/自夸，无自嘲反转或荒诞结构，核心是提问。,误判
tkT4fF7C5k4.aac,来个家伙，我是面瘫。,1,0,搞笑/玩梗,非搞笑/玩梗,简短自述，无明确搞笑结构，拿不准判0。,误判
iaiJn83qvJE.aac,say disfection。,1,0,搞笑/玩梗,非搞笑/玩梗,无意义文本，无搞笑结构，Step10兜底判0。,误判
HrR6HmmZmnk.aac,周娘给你分儿个枪，匹马奔儿啊，手机上不了奔驰，今天还有那些拿。,1,0,搞笑/玩梗,非搞笑/玩梗,语义不明，无明确搞笑结构，Step10判0。,误判
mQokJ4Qtqtg.aac,奥特曼就奥特曼变身，奥特曼去挣100万。,1,0,搞笑/玩梗,非搞笑/玩梗,描述荒诞但语气平淡，未主动制造笑点，拿不准判0。,误判
7pKY7Ifz-qo.aac,让小伙子看到你在耍我的卡路里，在耍我的卡路里。嘿嘿，这是我不离的要求，我这一辈子都没结果。,1,0,搞笑/玩梗,非搞笑/玩梗,有笑声词但核心意图不明，无明确搞笑结构，Step7排除，判0。,误判
-FVrKFRZ51M.aac,泪水打湿小天才发誓从此不相爱。,1,0,搞笑/玩梗,非搞笑/玩梗,似歌词或网络梗，无明确搞笑结构，Step10判0。,误判
xPwRlXWUTmg.aac,白娘娘。,1,0,搞笑/玩梗,非搞笑/玩梗,简单称呼，无搞笑结构，Step10判0。,误判
HH0PnHcI5_w.aac,特别的爱给特别的你。,1,0,搞笑/玩梗,非搞笑/玩梗,歌词，无搞笑意图，Step10判0。,误判
x5XSr0H-p5E.aac,卧槽，笑了，我肚子疼。,0,1,非搞笑/玩梗,搞笑/玩梗,Step3：不满词+笑声词共存，以笑为主导，明确表达被逗笑。,误判
woeYM7ged0Q.aac,挣百万，挣百万，挣到百万就亏钱。,1,0,搞笑/玩梗,非搞笑/玩梗,Step10兜底：虽有反转但语气平淡，无明确逗乐意图，拿不准判0。,误判
AMTXknhM8lo.aac,各位诸天的游子系统已经发放。请查收。,1,0,搞笑/玩梗,非搞笑/玩梗,系统通知语气，无搞笑结构或笑声词，判0。,误判
pkUeZY3PncM.aac,别闹。鼠鼠会飞。哼哼哼哼。,1,0,搞笑/玩梗,非搞笑/玩梗,虽有荒诞描述和拟声，但整体语气偏制止，拿不准判0。,误判
