voice_resource_id,voice_asr_text,true_label,pred_label,true_label_name,pred_label_name,pred_reason,error_type
uRW5wqxS01I.aac,啊啊啊。,1,0,搞笑/玩梗,非搞笑/玩梗,单纯感叹，无搞笑结构，Step9判0。,误判
XgYO7x1Hf_g.aac,三明治，三明治，新鲜的三明治嘞。,1,0,搞笑/玩梗,非搞笑/玩梗,转述模仿叫卖，非主动构造笑点，Step2排除，Step9判0。,误判
9nlseitqL7U.aac,居然给你背高在拼什么背好收集钞票，今天还有大金链完没中，咦。嘿嘿，我把我爸的保险姐都输了，那你妈呢，我妈气饱了，拜拜，我的身体会真的太快了。你刚才带我主播呢。,0,1,非搞笑/玩梗,搞笑/玩梗,出现笑声词'嘿嘿'，内容荒诞滑稽（输保险、气饱了），主动制造笑点，命中Step8组合判断（≥2条）。,误判
Hft1Wcl2hUQ.aac,嗯。哭完了吗？哭完挂了。,1,0,搞笑/玩梗,非搞笑/玩梗,普通对话，无搞笑意图，Step9判0。,误判
KbdKmoWmk4o.aac,啊去。,1,0,搞笑/玩梗,非搞笑/玩梗,极短无意义，Step9判0。,误判
yRIIdlBvFuE.aac,啊啊。哈哈哈哈。哎。哈哈哈。,1,0,搞笑/玩梗,非搞笑/玩梗,纯拟声笑声字符，无独立语义，Step5排除判0。,误判
M6qHVQUPsxM.aac,向上向上，向上，向上向上。挣钱。,1,0,搞笑/玩梗,非搞笑/玩梗,重复口号，无搞笑结构，Step9判0。,误判
mxHpBDoHKxQ.aac,啊。,1,0,搞笑/玩梗,非搞笑/玩梗,单字无特征，Step9判0。,误判
_R7zmcVa8Dw.aac,向上向上，向上向上向前是萝莉音，湖北歌就是串通。,1,0,搞笑/玩梗,非搞笑/玩梗,内容混乱，无法识别具体梗或搞笑结构，Step9判0。,误判
urY4wyV80hY.aac,猪猪。我要换奶片喽。,1,0,搞笑/玩梗,非搞笑/玩梗,卖萌语气，无搞笑意图，Step9判0。,误判
_nWzwlmNny8.aac,6666。,1,0,搞笑/玩梗,非搞笑/玩梗,简短网络用语，无搞笑结构或笑声词，无主动制造笑点意图。,误判
nqOgtgFzzXk.aac,啊啊。OK，可离合呀，好棒。,1,0,搞笑/玩梗,非搞笑/玩梗,表达夸赞，无搞笑结构或笑声词，核心意图非逗乐。,误判
jPAboLUxsOk.aac,啊，不出。哇哦哦哦。,1,0,搞笑/玩梗,非搞笑/玩梗,表达惊讶/失望，无搞笑结构，无主动制造笑点。,误判
t_kfQBRYYLs.aac,啊。,1,0,搞笑/玩梗,非搞笑/玩梗,单字无意义，无任何搞笑特征。,误判
kvOzcj0z_bk.aac,我要烟牌牌没有问题，我给我踩皮鞋。,1,0,搞笑/玩梗,非搞笑/玩梗,内容模糊，无法识别具体梗或搞笑结构，无笑声词。,误判
boUawH4KhlI.aac,别闹了。世人难辨不清。,1,0,搞笑/玩梗,非搞笑/玩梗,制止加哲理句，无搞笑意图。,误判
Tf3vo8TsD88.aac,向上向上，向上向上向上向前是俄语音。,1,0,搞笑/玩梗,非搞笑/玩梗,类似指令或模仿，无搞笑结构，无笑声词。,误判
JGpduCwCXc4.aac,在现在特别的日子里，送给你们一首非常特别的歌曲。特别的爱给特别的你来享受一下拖拉机的脸，带给你法拉利的声音，一起来嗨。特别的爱给特别的你，我的寂寞逃不过你的眼睛，特别的爱。特别的你，你让我越来越不相信自己。,0,1,非搞笑/玩梗,搞笑/玩梗,恶搞改编歌词，用拖拉机脸与法拉利声音制造反差笑点，符合Step2第6条。,误判
pR7UHrjc-2E.aac,叫哥哥还是叫老公小调皮，哈哈哈哈哈哈哈。,0,1,非搞笑/玩梗,搞笑/玩梗,调侃称呼玩梗，伴随笑声词，核心意图是逗乐，符合Step1/Step2第9条。,误判
ID-7OHrjbkg.aac,我真的着了，有没有人帮帮我真的管不了了。,1,0,搞笑/玩梗,非搞笑/玩梗,表达崩溃求助，无搞笑结构或笑声词。,误判
tBSLrb3_lTY.aac,向下向下，向下，向下向后上点儿。,1,0,搞笑/玩梗,非搞笑/玩梗,类似指令，无搞笑意图。,误判
EbLbdphagVE.aac,我真的好崩溃啊。你发语音就唱歌，我是真的没招惹。,1,0,搞笑/玩梗,非搞笑/玩梗,抱怨他人唱歌，无搞笑结构。,误判
wQP8yhbMpO8.aac,呵，好呵，好，呵呵呵。,1,0,搞笑/玩梗,非搞笑/玩梗,冷笑/敷衍笑声，无具体内容支撑，核心非逗乐，符合Step5排除。,误判
PEFk2hJhQQE.aac,新疆的猫叫彬彬，他不来不信你听。咪咪咪咪咪咪。调皮给他妈喊过来你听啊。回来啦。,1,0,搞笑/玩梗,非搞笑/玩梗,叙述猫的趣事，但属于转述模仿，无主动构造笑点，符合Step7排除。,误判
xfh2e68kL_k.aac,小萝卜。,1,0,搞笑/玩梗,非搞笑/玩梗,简短无意义，无搞笑特征。,误判
yCdBTl9XNeA.aac,我要烟牌牌没有问题给我擦皮鞋。,1,0,搞笑/玩梗,非搞笑/玩梗,内容模糊，无法识别具体梗或搞笑结构，无笑声词。,误判
J5hInoM1Qzc.aac,一开始我也以为他们只是玩个，然后就买了个变声器，结果现在改不回了。,1,0,搞笑/玩梗,非搞笑/玩梗,叙述经历，无搞笑结构或笑声词，核心非逗乐。,误判
usFR6McEz9o.aac,哎呀，恭喜你中大奖了，你才中大奖呢，你全家都中大奖，你没抢到我那么好忽悠吗？立即中奖，立即中奖，立即中奖，立即中奖，立即中奖，立即中奖，立即中奖，立即中奖，立即中奖立即中奖。太阳起。,0,1,非搞笑/玩梗,搞笑/玩梗,反讽式调侃中奖诈骗，重复制造荒诞效果，符合Step2第3条。,误判
RAW-bTxAYyk.aac,嗯嗯。,1,0,搞笑/玩梗,非搞笑/玩梗,简短回应，无任何搞笑特征。,误判
wc99dTifm6o.aac,啊啊。big。,1,0,搞笑/玩梗,非搞笑/玩梗,文本极短，无笑声词或搞笑结构，无具体内容支撑，判0（Step9兜底）。,误判
mmlLkpLeR98.aac,不能啊。啊。嗯，不能拿。,1,0,搞笑/玩梗,非搞笑/玩梗,普通对话，无搞笑意图，无笑声词或结构，判0（Step9）。,误判
mVCUcqub5x0.aac,三明治，三明治，三明治。今天新的三明治，好吃又好吃，特别好吃，三明治啦。嗨。,1,0,搞笑/玩梗,非搞笑/玩梗,核心是夸赞推销，无自嘲/反转/调侃，笑声词缺失，判0（Step6排除）。,误判
gH6Rw9pr7Pk.aac,别闹，我在玩和平精英。,1,0,搞笑/玩梗,非搞笑/玩梗,普通回应，无搞笑结构或意图，判0（Step9）。,误判
4mHqKHKmQP4.aac,向下向下，向下，向下向下向前。,1,0,搞笑/玩梗,非搞笑/玩梗,游戏指令或描述，无搞笑元素，判0（Step9）。,误判
Rx8xhqNaPF0.aac,浑沌眯一捂。鱼条一根。当你把这个倒头鱼条往脚米里面一泼。秦茂明渡过前后。,1,0,搞笑/玩梗,非搞笑/玩梗,ASR文本混乱无意义，无法识别具体梗或搞笑结构，判0（Step9）。,误判
jVEWUkQ_AVg.aac,为什么我下载了这个现在说话都是唱歌的，我真的绷不住了，我卸载了都还搁那唱。,0,1,非搞笑/玩梗,搞笑/玩梗,命中Step1：出现“绷不住了”且有具体荒诞描述（下载后说话变唱歌），主动逗乐。,误判
rOoKUVoKUg4.aac,你是绝对温满村。你以为你保护的那些村货。我发现不了吗？看到我。,1,0,搞笑/玩梗,非搞笑/玩梗,语气挑衅但无明确搞笑结构，无法识别具体梗，判0（Step9）。,误判
GpYgsg-zXhE.aac,再见吧撒，再见吧撒，再见吧撒，再见吧撒，再见吧撒。带紧摸杀仙女摸手这么久了，仙女点位不对，姐妹摸手摸发。,1,0,搞笑/玩梗,非搞笑/玩梗,重复无意义，后半段游戏术语，无搞笑结构或笑声词，判0（Step9）。,误判
q1tgXl8Yg7E.aac,鹅鹅鹅。,1,0,搞笑/玩梗,非搞笑/玩梗,纯拟声字符，无独立语义，无搞笑意图，判0（Step5排除）。,误判
BzOScGQuv7Y.aac,炸一炸摇一摇，校长看到。,1,0,搞笑/玩梗,非搞笑/玩梗,简短顺口溜，但无法明确识别具体梗，无笑声词或反转结构，判0（Step9）。,误判
_rYpvT-_zCA.aac,我也会飞。哎。,1,0,搞笑/玩梗,非搞笑/玩梗,简单陈述，无搞笑结构或意图，判0（Step9）。,误判
5uKuX8BYsdA.aac,哎。,1,0,搞笑/玩梗,非搞笑/玩梗,单字无意义，无搞笑特征，判0（Step9）。,误判
fJoBIiU2g1g.aac,sless fixtion。,1,0,搞笑/玩梗,非搞笑/玩梗,英文或ASR错误，无意义，无搞笑结构，判0（Step9）。,误判
SL_Kgd1uyU0.aac,这是是我的的。你是该。,1,0,搞笑/玩梗,非搞笑/玩梗,语法混乱，无意义，无搞笑元素，判0（Step9）。,误判
E4Gd7VNInTI.aac,笨妈妈。,1,0,搞笑/玩梗,非搞笑/玩梗,简短称呼，无上下文，无法判断主动制造笑点，判0（Step9）。,误判
a0kcMt2bDZQ.aac,大家好，我是面糖。,1,0,搞笑/玩梗,非搞笑/玩梗,简单自我介绍，无搞笑意图，未命中任何规则。,误判
O5Ks6pAYJKE.aac,胡萝卜。,1,0,搞笑/玩梗,非搞笑/玩梗,单词语无意义，无搞笑结构，判0。,误判
uWAzvgqUoNY.aac,我只是摔倒了。又不是摔死了。你凭什么觉得我爬不起来。,1,0,搞笑/玩梗,非搞笑/玩梗,看似反转但实为反驳抱怨，无主动制造笑点，未命中规则。,误判
Y89xUwyDUzc.aac,a lot。我是青蛇。,1,0,搞笑/玩梗,非搞笑/玩梗,无法明确识别具体梗，模糊感觉不够，判0。,误判
d0kq-VCKm-A.aac,浇面油油条一个。当你把这个刀面油条往烫去一泡。咦。这个味道你拿三百六一个狙把子都不丢。,1,0,搞笑/玩梗,非搞笑/玩梗,描述食物做法，无明确搞笑结构，未命中规则。,误判
XsjSZqENbis.aac,巅峰的三个大佬，叶远龙已经死去，秋风正跪在地上，我有雨乘飞依然站着。秋风的这一跪代表着羽成飞的时代，终于来到职业是北园，是城南地区内最乱的学校，从未有任何一人能真正的把职院的势力统一。可是今天羽城非所。,1,0,搞笑/玩梗,非搞笑/玩梗,故事叙述，无搞笑意图，判0。,误判
HNFn25ZHSdk.aac,啊。求求求你。,1,0,搞笑/玩梗,非搞笑/玩梗,简单请求，无搞笑结构，判0。,误判
dIWQR6uDzS4.aac,不再依赖哥哥孙长大吗？可没用。哥希望你能一直也爱我。,1,0,搞笑/玩梗,非搞笑/玩梗,情感表达，无搞笑意图，判0。,误判
FP0Bm8FqK6g.aac,泪水打湿数据线。一边流泪一边垫了擦头发。,1,0,搞笑/玩梗,非搞笑/玩梗,叙述场景，无搞笑结构，未命中规则。,误判
tkT4fF7C5k4.aac,来个家伙，我是面瘫。,1,0,搞笑/玩梗,非搞笑/玩梗,可能谐音但无法明确识别具体梗，判0。,误判
iaiJn83qvJE.aac,say disfection。,1,0,搞笑/玩梗,非搞笑/玩梗,无意义英文，无搞笑结构，判0。,误判
HrR6HmmZmnk.aac,周娘给你分儿个枪，匹马奔儿啊，手机上不了奔驰，今天还有那些拿。,1,0,搞笑/玩梗,非搞笑/玩梗,似顺口溜但无法识别具体梗，无明确搞笑结构，判0。,误判
QxIkPHYpezU.aac,哥哥太小了，人叫叔叔，太老了，人叫妈妈，是的，哥哥很小小。你应该叫的什么？,1,0,搞笑/玩梗,非搞笑/玩梗,调侃称呼但更像困惑询问，无明确搞笑结构，判0。,误判
xPwRlXWUTmg.aac,白娘娘。,1,0,搞笑/玩梗,非搞笑/玩梗,简单称呼，无搞笑意图，判0。,误判
HH0PnHcI5_w.aac,特别的爱给特别的你。,1,0,搞笑/玩梗,非搞笑/玩梗,原版歌词，无改编或上下文表明玩梗，判0。,误判
AMTXknhM8lo.aac,各位诸天的游子系统已经发放。请查收。,1,0,搞笑/玩梗,非搞笑/玩梗,Step9兜底：模仿系统通知，但无法明确识别具体梗，模糊感觉不够。,误判
J-WwgFY7Xzk.aac,这歌变声器发语音还在唱歌，我听着语音绷不住了。,0,1,非搞笑/玩梗,搞笑/玩梗,Step1：出现“绷不住了”且有具体内容支撑（听变声器唱歌），主动逗乐。,误判
5OuMQRjFgGY.aac,不再依赖姐姐算长大吗？,1,0,搞笑/玩梗,非搞笑/玩梗,Step9兜底：普通疑问句，无搞笑元素。,误判
u5Mi8lltbYs.aac,朱迪为什么我接不了电话呀，朱迪，哎，急死我了，哎朱迪，朱迪，我接不了电话呀，朱迪。急死我了，哎呀哎呀。,1,0,搞笑/玩梗,非搞笑/玩梗,Step9兜底：重复焦急语气，无法明确识别具体梗，非主动搞笑。,误判
MaHBDHrllAc.aac,呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呀呵呀。,1,0,搞笑/玩梗,非搞笑/玩梗,Step5：纯拟声笑声字符，无独立语义，归为简短回应。,误判
5gflbkC47nk.aac,恰。踩着我脚啦。,1,0,搞笑/玩梗,非搞笑/玩梗,Step9兜底：简短抱怨，无搞笑结构。,误判
Fqe3uq1_JJw.aac,来个气泡，我是音。,1,0,搞笑/玩梗,非搞笑/玩梗,Step9兜底：普通要求或自我介绍，无搞笑元素。,误判
6H0P0PWpVqc.aac,中奖概率倍儿高，奖品野马倍儿好设计，钞票，奔驰金条儿，还有大警老停。,0,1,非搞笑/玩梗,搞笑/玩梗,Step2-8：夸张堆砌对仗式喊麦体，荒诞奖品列举，主动制造笑点。,误判
aCb6M-6FbmA.aac,塞提子ficus。,1,0,搞笑/玩梗,非搞笑/玩梗,Step9兜底：无意义文本，无法判断搞笑意图。,误判
kjjuffpLjK0.aac,那我们三年级又算什么呢？小妹妹珍惜你的幼儿园和一年级吧。珍惜吧。,0,1,非搞笑/玩梗,搞笑/玩梗,Step2-5：前后对比梗，用年级对比制造反差调侃，主动逗乐。,误判
B12t24L-gKQ.aac,posh me and don't posh me you。what a get my stadesfection。,1,0,搞笑/玩梗,非搞笑/玩梗,Step9兜底：英文乱码，无意义，无法判断搞笑。,误判
jm0UFcto6z4.aac,你要的钱拿走，不要的也拿走，赶紧痛快拿走，慢留的给我拿走，统统拿走，大包全部拿走。马上就走，你不要回头一点都别给我留一件，两件，三件。四件五件六件七件八件都是你的，马上拿走。你要是再不拿走，再不拿走就快门，放狗放狗再放狗，今晚就好在这谁也不要想走。,0,1,非搞笑/玩梗,搞笑/玩梗,Step2-8：夸张堆砌催促拿走物品，最后放狗威胁，荒诞搞笑。,误判
kg6q-fnvgzc.aac,secould the five SHA。,1,0,搞笑/玩梗,非搞笑/玩梗,无意义文本，无搞笑意图，Step9兜底判0。,误判
t5W3lOzK1gU.aac,citis fection。,1,0,搞笑/玩梗,非搞笑/玩梗,无意义文本，Step9兜底判0。,误判
qOe8OCWC4e4.aac,哥哥别生气。发语音还在唱歌，我听着语音封住了啊。,1,0,搞笑/玩梗,非搞笑/玩梗,核心是劝慰和描述，非主动逗乐，Step9兜底。,误判
9aiwBG0ziS4.aac,我靠，这个声音大便回来呀。,1,0,搞笑/玩梗,非搞笑/玩梗,吐槽声音，无搞笑结构，Step9兜底。,误判
Pqxsx6bvqEY.aac,潇洒潇洒潇洒潇洒。胖子身上衣。,1,0,搞笑/玩梗,非搞笑/玩梗,内容模糊，无法明确识别具体梗，Step9兜底。,误判
DQzf-d7-VzY.aac,还惊喜你惊。happy birthday to you。happy birthday。疑南地北。,1,0,搞笑/玩梗,非搞笑/玩梗,内容杂乱，无明确搞笑结构，Step9兜底。,误判
au7tZFLx9s4.aac,真是服了这个键盘了，什么恶臭的语音，一说话就开始唱歌。搞得我被同学他们都嫌弃了。,1,0,搞笑/玩梗,非搞笑/玩梗,抱怨吐槽，非搞笑，Step9兜底。,误判
sf-GEvs7qnM.aac,我真的好崩溃啊。一发语音就唱歌，我是真的累着了。,1,0,搞笑/玩梗,非搞笑/玩梗,抱怨，非搞笑，Step9兜底。,误判
J-ln7FpYzd4.aac,啊啊。阿玛特拉斯。,1,0,搞笑/玩梗,非搞笑/玩梗,无法明确识别为玩梗，Step9兜底。,误判
zcvpyXh8WAo.aac,叫姐姐太小了，叫妈妈。太大了。小哥哥性别不对。找爸爸太老了，所以你应该找什么？,0,1,非搞笑/玩梗,搞笑/玩梗,荒诞推理称呼，主动制造笑点，命中Step2。,误判
q0xruLgcbUY.aac,c tic fiction。,1,0,搞笑/玩梗,非搞笑/玩梗,无意义文本，Step9兜底。,误判
ze66E3fz2Ko.aac,真的吗宝宝。向上向上，向上向上向前是萝莉音。哼哼哼，感觉不像。,1,0,搞笑/玩梗,非搞笑/玩梗,评论声音，非主动制造笑点，Step9兜底。,误判
mNlJbo_zMSs.aac,我真的好崩溃呀。你发语音就唱歌，我是真的没招惹。,1,0,搞笑/玩梗,非搞笑/玩梗,抱怨，非搞笑，Step9兜底。,误判
LlECrz8oBpI.aac,布娜娜。,1,0,搞笑/玩梗,非搞笑/玩梗,单词语义不明，无搞笑结构，Step9兜底。,误判
e81_8Qagd9k.aac,向上向上，向上，向上向上向前。叫长头。,1,0,搞笑/玩梗,非搞笑/玩梗,无笑声词、无搞笑结构，仅为动作指令，未命中任何规则。,误判
NMcY0z6_6X8.aac,卖三明治嘞，卖三明治嘞，都来看一看。不好吃不要钱。,1,0,搞笑/玩梗,非搞笑/玩梗,模仿叫卖，无反转或荒诞，未命中搞笑规则。,误判
dqNJZNlfNbw.aac,偷我的变声器也关不掉了。,1,0,搞笑/玩梗,非搞笑/玩梗,抱怨叙述，无主动制造笑点，未命中规则。,误判
loEbLxdWQ-Y.aac,快了吗？关了关了。,1,0,搞笑/玩梗,非搞笑/玩梗,简短回应，无搞笑意图，未命中规则。,误判
sj08Me1spJY.aac,我也会我也会啊。小猪小猪马，左边一个马，右边一个马。,1,0,搞笑/玩梗,非搞笑/玩梗,似童谣顺口溜，无笑声词或明确搞笑结构，未命中规则。,误判
2Or36tpWqjQ.aac,我啊。好叔叔姐。啊，不对。,1,0,搞笑/玩梗,非搞笑/玩梗,语无伦次，无搞笑意图，未命中规则。,误判
sAU2AOBHpDw.aac,我听见你心中那动人的天籁，就忽如一夜春风袭来，满面桃花开，我忍不住去踩。我忍不住去摘我敞开胸怀，为你等待，令抬令抬抬鼠牛，功夫高虎兔胆气好。龙在左，蛇在右门，匆匆骑来到猴接相转换狗猪来帮忙。12大侠废金刚，12大侠废金刚。肥肥胖胖是太阳，鼓鼓囊囊是山岗风风光光小路上三个吊儿郎当。,0,1,非搞笑/玩梗,搞笑/玩梗,命中Step2第6条：恶搞改编歌词/混剪真实歌词制造荒诞效果，有明显拼接搞笑。,误判
jHBsRHS7po0.aac,算姐姐。没有。,1,0,搞笑/玩梗,非搞笑/玩梗,简短无意义，无搞笑结构，未命中规则。,误判
z2O3DWA0koE.aac,来个大葱，我士酱。,1,0,搞笑/玩梗,非搞笑/玩梗,无厘头但无法明确识别梗，无笑声词，未命中规则。,误判
